x,y
-3,-0.9950547536867305
-2.9849624060150375,-0.9949041500607854
-2.969924812030075,-0.9947489719904884
-2.954887218045113,-0.9945890812776925
-2.9398496240601504,-0.9944243355952918
-2.924812030075188,-0.9942545883667145
-2.909774436090226,-0.994079688642078
-2.8947368421052633,-0.9938994809709213
-2.8796992481203008,-0.9937138052714348
-2.8646616541353382,-0.9935224966961029
-2.8496240601503757,-0.993325385493674
-2.8345864661654137,-0.9931222968673717
-2.819548872180451,-0.9929130508292613
-2.8045112781954886,-0.9926974620506812
-2.7894736842105265,-0.9924753397086523
-2.774436090225564,-0.9922464873281739
-2.7593984962406015,-0.9920107026203149
-2.744360902255639,-0.991767777316011
-2.7293233082706765,-0.9915174969954721
-2.7142857142857144,-0.9912596409131113
-2.699248120300752,-0.9909939818178982
-2.6842105263157894,-0.9907202857690466
-2.6691729323308273,-0.9904383119469413
-2.654135338345865,-0.9901478124592102
-2.6390977443609023,-0.9898485321418503
-2.6240601503759398,-0.9895402083553119
-2.6090225563909772,-0.9892225707754507
-2.593984962406015,-0.9888953411792565
-2.5789473684210527,-0.988558233225265
-2.56390977443609,-0.9882109522285668
-2.548872180451128,-0.9878531949303225
-2.5338345864661656,-0.9874846492617012
-2.518796992481203,-0.9871049941021544
-2.5037593984962405,-0.9867138990319465
-2.488721804511278,-0.9863110240788627
-2.473684210526316,-0.9858960194590161
-2.4586466165413534,-0.9854685253116843
-2.443609022556391,-0.9850281714281066
-2.428571428571429,-0.9845745769741759
-2.4135338345864663,-0.9841073502069685
-2.398496240601504,-0.9836260881850563
-2.3834586466165413,-0.9831303764725545
-2.3684210526315788,-0.9826197888368629
-2.3533834586466167,-0.982093886940066
-2.338345864661654,-0.9815522200239676
-2.3233082706766917,-0.9809943245887371
-2.3082706766917296,-0.9804197240651655
-2.293233082706767,-0.979827928480525
-2.2781954887218046,-0.9792184341180493
-2.263157894736842,-0.9785907231700552
-2.2481203007518795,-0.9779442633847433
-2.2330827067669174,-0.9772785077067265
