x,y
-6,-0.014835738939808647
-5.969924812030075,-0.015210920495249613
-5.93984962406015,-0.015595158374113401
-5.909774436090226,-0.015988654570427356
-5.879699248120301,-0.016391614904067212
-5.849624060150376,-0.01680424906276739
-5.819548872180452,-0.017226770642976005
-5.7894736842105265,-0.017659397189438434
-5.7593984962406015,-0.01810235023338707
-5.7293233082706765,-0.018555855329208903
-5.6992481203007515,-0.019020142089455273
-5.669172932330827,-0.019495444218051463
-5.639097744360902,-0.019981999541556435
-5.609022556390977,-0.020480050038315108
-5.578947368421053,-0.02098984186533818
-5.548872180451128,-0.0215116253827357
-5.518796992481203,-0.022045655175522063
-5.488721804511278,-0.02259219007260161
-5.458646616541353,-0.02315149316273401
-5.428571428571429,-0.023723831807269353
-5.398496240601504,-0.02430947764943277
-5.368421052631579,-0.024908706619927536
-5.338345864661655,-0.025521798938615368
-5.30827067669173,-0.026149039112020822
-5.2781954887218046,-0.0267907159263949
-5.2481203007518795,-0.027447122436061438
-5.2180451127819545,-0.02811855594675645
-5.18796992481203,-0.02880531799365792
-5.157894736842105,-0.029507714313790095
-5.12781954887218,-0.0302260548124717
-5.097744360902256,-0.030960653523463652
-5.067669172932331,-0.031711828562456384
-5.037593984962406,-0.032479902073521104
-5.007518796992481,-0.03326520016813389
-4.977443609022556,-0.03406805285636418
-4.947368421052632,-0.03488879396980239
-4.917293233082707,-0.03572776107578369
-4.887218045112782,-0.036585295382446245
-4.857142857142858,-0.037461741634144154
-4.827067669172933,-0.03835744799671511
-4.796992481203008,-0.03927276593208304
-4.7669172932330826,-0.04020805006165581
-4.7368421052631575,-0.04116365801795643
-4.706766917293233,-0.0421399502839046
-4.676691729323308,-0.0431372900191436
-4.646616541353383,-0.044156042872783685
-4.616541353383459,-0.04519657678191111
-4.586466165413534,-0.04625926175518686
-4.556390977443609,-0.04734446964083501
-4.526315789473684,-0.04845257387829614
-4.496240601503759,-0.04958394923279511
-4.466165413533835,-0.05073897151204681
-4.43609022556391,-0.05191801726429765
-4.406015037593985,-0.053121463456872416
-4.375939849624061,-0.05434968713437092
-4.345864661654136,-0.05560306505562974
-4.315789473684211,-0.05688197330853707
-4.285714285714286,-0.05818678690176157
-4.2556390977443606,-0.05951787933242656
-4.225563909774436,-0.06087562212873387
-4.195488721804511,-0.06226038436651284
-4.165413533834586,-0.0636725321586414
-4.135338345864662,-0.06511242811625931
-4.105263157894737,-0.06658043078066468
-4.075187969924812,-0.06807689402475761
-4.045112781954887,-0.0696021664228686
-4.015037593984962,-0.07115659058778223
-3.984962406015038,-0.07274050247374125
-3.954887218045113,-0.07435423064419172
-3.924812030075188,-0.07599809550300568
-3.8947368421052633,-0.07767240848789624
-3.8646616541353387,-0.07937747122471843
-3.8345864661654137,-0.08111357464133005
-3.8045112781954886,-0.0828809980396692
-3.774436090225564,-0.08468000812469043
-3.7443609022556394,-0.08651085798878819
-3.7142857142857144,-0.08837378605032568
-3.6842105263157894,-0.09026901494488083
-3.654135338345865,-0.09219675036781623
-3.62406015037594,-0.09415717986678052
-3.593984962406015,-0.09615047158275103
-3.56390977443609,-0.09817677293823655
-3.5338345864661656,-0.10023620927127132
-3.503759398496241,-0.10232888241384962
-3.473684210526316,-0.10445486921347279
-3.443609022556391,-0.10661421999651144
-3.4135338345864663,-0.10880695697212134
-3.3834586466165417,-0.11103307257549441
-3.3533834586466167,-0.1132925277492772
-3.3233082706766917,-0.11558525016204928
-3.293233082706767,-0.11791113236282087
-3.2631578947368425,-0.12027002987058717
-3.2330827067669174,-0.12266175919806357
-3.2030075187969924,-0.12508609580882477
-3.172932330827068,-0.1275427720071798
-3.1428571428571432,-0.13003147476023688
-3.112781954887218,-0.13255184345174534
-3.082706766917293,-0.13510346756745137
-3.0526315789473686,-0.1376858843118642
-3.022556390977444,-0.14029857615650806
-2.992481203007519,-0.14294096831992623
-2.962406015037594,-0.14561242617991296
-2.9323308270676693,-0.1483122526186761
-2.9022556390977448,-0.15103968530187484
-2.8721804511278197,-0.1537938938927415
-2.8421052631578947,-0.15657397720277547
-2.81203007518797,-0.15937896028080162
-2.7819548872180455,-0.16220779144250436
-2.7518796992481205,-0.16505933924289207
-2.7218045112781954,-0.16793238939451158
-2.691729323308271,-0.17082564163461628
-2.6616541353383463,-0.17373770654490137
-2.6315789473684212,-0.17666710232784755
-2.601503759398496,-0.17961225154416974
-2.5714285714285716,-0.1825714778163405
-2.541353383458647,-0.1855430025036566
-2.511278195488722,-0.18852494135483533
-2.481203007518797,-0.19151530114466966
-2.4511278195488724,-0.19451197630183206
-2.421052631578948,-0.19751274553549894
-2.3909774436090228,-0.2005152684690694
-2.3609022556390977,-0.2035170822898685
-2.330827067669173,-0.20651559842436254
-2.3007518796992485,-0.20950809924906014
-2.2706766917293235,-0.21249173484793538
-2.2406015037593985,-0.21546351982787856
-2.210526315789474,-0.21842033020435905
-2.1804511278195493,-0.22135890037016417
-2.1503759398496243,-0.22427582016076
-2.1203007518796992,-0.22716753203049841
-2.0902255639097747,-0.23003032835456386
-2.06015037593985,-0.23286034887221102
-2.030075187969925,-0.2356535782874853
-2,-0.2384058440442351
-1.9699248120300759,-0.24111281429281356
-1.9398496240601508,-0.24376999606642324
-1.9097744360902258,-0.2463727336855667
-1.8796992481203008,-0.2489162074095365
-1.8496240601503757,-0.2513954323542817
-1.8195488721804516,-0.25380525769633994
-1.7894736842105265,-0.25614036618279773
-1.7593984962406015,-0.25839527396743933
-1.7293233082706774,-0.2605643307933588
-1.6992481203007523,-0.26264172054232215
-1.6691729323308273,-0.2646214621710817
-1.6390977443609023,-0.26649741105464586
-1.6090225563909772,-0.2682632607561891
-1.578947368421053,-0.2699125452428401
-1.548872180451128,-0.27143864156600583
-1.518796992481203,-0.27283477302416353
-1.488721804511279,-0.2740940128251803
-1.4586466165413539,-0.2752092882641906
-1.4285714285714288,-0.2761733854318696
-1.3984962406015038,-0.27697895446658843
-1.3684210526315788,-0.27761851536240983
-1.3383458646616546,-0.27808446434318684
-1.3082706766917296,-0.27836908081116174
-1.2781954887218046,-0.2784645348764187
-1.2481203007518804,-0.27836289547133675
-1.2180451127819554,-0.2780561390518101
-1.1879699248120303,-0.27753615888446687
-1.1578947368421053,-0.2767947749164237
-1.1278195488721803,-0.2758237442212776
-1.0977443609022561,-0.2746147720120625
-1.067669172932331,-0.2731595232088087
-1.037593984962406,-0.2714496345451413
-1.007518796992482,-0.2694767271950687
-0.9774436090225569,-0.2672324198977535
-0.9473684210526319,-0.26470834255465336
-0.9172932330827068,-0.26189615026998714
-0.8872180451127818,-0.2587875378020493
-0.8571428571428577,-0.25537425438948896
-0.8270676691729326,-0.251648118913317
-0.7969924812030076,-0.24760103535212985
-0.7669172932330834,-0.24322500848488207
-0.7368421052631584,-0.238512159792518
-0.7067669172932334,-0.23345474350693285
-0.6766917293233083,-0.2280451627530858
-0.6466165413533833,-0.22227598572768661
-0.6165413533834592,-0.21613996185573
-0.5864661654135341,-0.209630037864302
-0.5563909774436091,-0.20273937371155312
-0.526315789473685,-0.19546135830754072
-0.4962406015037599,-0.18778962496282697
-0.4661654135338349,-0.17971806650028768
-0.43609022556390986,-0.17124084996555178
-0.40601503759398483,-0.16235243087188936
-0.3759398496240607,-0.15304756691617938
-0.34586466165413565,-0.1433213311038409
-0.3157894736842106,-0.1331691242223058
-0.2857142857142865,-0.12258668660472419
-0.25563909774436144,-0.11157010912815246
-0.2255639097744364,-0.10011584339344003
-0.19548872180451138,-0.08822071103738957
-0.16541353383458635,-0.07588191213152287
-0.1353383458646622,-0.06309703262588322
-0.10526315789473717,-0.04986405080073505
-0.07518796992481214,-0.03618134269375826
-0.04511278195488799,-0.022047686475309553
-0.01503759398496296,-0.007462265749543866
0.015037593984962072,0.007575328235418643
0.045112781954887105,0.02306509547957798
0.07518796992481214,0.03900662723105388
0.10526315789473628,0.05539910709400163
0.1353383458646613,0.07224131323877848
0.16541353383458635,0.08953162170306349
