x,y
-1,-0.7853981633974483
-0.9949874686716792,-0.7828856058706041
-0.9899749373433584,-0.7803604226398915
-0.9849624060150376,-0.7778225507462528
-0.9799498746867168,-0.7752719272501386
-0.974937343358396,-0.772708489241606
-0.9699248120300752,-0.7701321738506685
-0.9649122807017544,-0.7675429182578958
-0.9598997493734336,-0.7649406597052707
-0.9548872180451128,-0.7623253355073044
-0.949874686716792,-0.7596968830624151
-0.9448621553884712,-0.7570552398645728
-0.9398496240601504,-0.754400343515214
-0.9348370927318296,-0.7517321317354293
-0.9298245614035088,-0.7490505423784276
-0.924812030075188,-0.7463555134422813
-0.9197994987468672,-0.7436469830829532
-0.9147869674185464,-0.7409248896276115
-0.9097744360902256,-0.738189171588234
-0.9047619047619048,-0.7354397676755056
-0.899749373433584,-0.7326766168130117
-0.8947368421052632,-0.7298996581517315
-0.8897243107769424,-0.7271088310848335
-0.8847117794486216,-0.7243040752627756
-0.8796992481203008,-0.7214853306087143
-0.87468671679198,-0.718652537334224
-0.8696741854636592,-0.7158056359553302
-0.8646616541353384,-0.7129445673088598
-0.8596491228070176,-0.7100692725691082
-0.8546365914786967,-0.7071796932648291
-0.849624060150376,-0.7042757712965473
-0.8446115288220551,-0.7013574489541967
-0.8395989974937343,-0.6984246689350864
-0.8345864661654135,-0.6954773743621957
-0.8295739348370927,-0.6925155088028009
-0.8245614035087719,-0.6895390162874351
-0.8195488721804511,-0.6865478413291819
-0.8145363408521303,-0.6835419289433049
-0.8095238095238095,-0.6805212246672144
-0.8045112781954887,-0.6774856745807718
-0.7994987468671679,-0.6744352253269321
-0.7944862155388471,-0.6713698241327266
-0.7894736842105263,-0.668289418830584
-0.7844611528822055,-0.6651939578799925
-0.7794486215538847,-0.6620833903895007
-0.7744360902255639,-0.6589576661390587
-0.7694235588972431,-0.6558167356026977
-0.7644110275689223,-0.6526605499715488
-0.7593984962406015,-0.6494890611771976
-0.7543859649122807,-0.646302221915377
-0.7493734335839599,-0.6430999856699925
-0.7443609022556391,-0.6398823067374819
-0.7393483709273183,-0.6366491402515052
-0.7343358395989975,-0.6334004422079624
-0.7293233082706767,-0.6301361694903383
-0.7243107769423559,-0.6268562798953683
-0.7192982456140351,-0.6235607321590254
-0.7142857142857143,-0.6202494859828215
-0.7092731829573935,-0.6169225020604215
-0.7042606516290727,-0.6135797421045643
-0.6992481203007519,-0.6102211688742867
-0.6942355889724311,-0.6068467462024443
-0.6892230576441103,-0.6034564390235262
-0.6842105263157895,-0.6000502134017536
-0.6791979949874687,-0.5966280365594605
-0.6741854636591479,-0.5931898769057465
-0.6691729323308271,-0.5897357040653965
-0.6641604010025063,-0.5862654889080585
-0.6591478696741855,-0.5827792035776724
-0.6541353383458647,-0.5792768215221412
-0.6491228070175439,-0.5757583175232358
-0.6441102756892231,-0.5722236677267228
-0.6390977443609023,-0.5686728496727083
-0.6340852130325815,-0.5651058423261835
-0.6290726817042607,-0.5615226261077662
-0.6240601503759399,-0.5579231829246206
-0.6190476190476191,-0.5543074962015513
-0.6140350877192983,-0.5506755509122512
-0.6090225563909775,-0.5470273336106974
-0.6040100250626567,-0.543362832462677
-0.5989974937343359,-0.5396820372774307
-0.5939849624060151,-0.5359849395394011
-0.5889724310776943,-0.5322715324400681
-0.5839598997493735,-0.5285418109098575
-0.5789473684210527,-0.5247957716501074
-0.5739348370927319,-0.5210334131650737
-0.568922305764411,-0.51725473579396
-0.5639097744360902,-0.5134597417429524
-0.5588972431077694,-0.5096484351172418
-0.5538847117794486,-0.5058208219530153
-0.5488721804511278,-0.5019769102493962
-0.543859649122807,-0.49811671000031416
-0.5388471177944862,-0.4942402332262838
-0.5338345864661654,-0.4903474940060718
-0.5288220551378446,-0.4864385085082307
-0.5238095238095238,-0.4825132950224769
-0.518796992481203,-0.47857187399089113
-0.5137844611528822,-0.4746142680389177
-0.5087719298245614,-0.47064050200613944
-0.5037593984962406,-0.4666506029768039
